Frecuencia,0,10,20,30,40,50,60,70,80,90,-90,-80,-70,-60,-50,-40,-30,-20,-10
5881.169,0,-1.02251,-4.193077,-9.872749,-16.771576,-25.650234,-24.416206,-21.961403,-23.560646,-26.366852,-26.366852,-23.560646,-21.961403,-24.416206,-25.650234,-16.771576,-9.872749,-4.193077,-1.02251
5954.383,0,-1.04271,-4.254332,-10.047381,-17.16379,-26.367197,-24.021006,-21.677325,-23.358908,-26.177523,-26.177523,-23.358908,-21.677325,-24.021006,-26.367197,-17.16379,-10.047381,-4.254332,-1.04271
6028.507,0,-1.06657,-4.323664,-10.233372,-17.53931,-26.821835,-23.646011,-21.45649,-23.224983,-26.043537,-26.043537,-23.224983,-21.45649,-23.646011,-26.821835,-17.53931,-10.233372,-4.323664,-1.06657
6103.555,0,-1.093226,-4.405737,-10.446396,-17.924908,-27.056096,-23.311757,-21.285656,-23.138333,-25.966435,-25.966435,-23.138333,-21.285656,-23.311757,-27.056096,-17.924908,-10.446396,-4.405737,-1.093226
6179.536,0,-1.122523,-4.503842,-10.695523,-18.333111,-27.028428,-23.02044,-21.170376,-23.109074,-25.946095,-25.946095,-23.109074,-21.170376,-23.02044,-27.028428,-18.333111,-10.695523,-4.503842,-1.122523
6256.464,0,-1.155844,-4.621163,-10.994721,-18.754959,-26.764336,-22.761364,-21.094532,-23.125908,-25.962571,-25.962571,-23.125908,-21.094532,-22.761364,-26.764336,-18.754959,-10.994721,-4.621163,-1.155844
6334.349,0,-1.192007,-4.760609,-11.358097,-19.224499,-26.265946,-22.547684,-21.086819,-23.20792,-26.052883,-26.052883,-23.20792,-21.086819,-22.547684,-26.265946,-19.224499,-11.358097,-4.760609,-1.192007
6413.204,0,-1.229496,-4.917536,-11.78652,-19.699934,-25.595075,-22.362528,-21.117155,-23.335417,-26.156721,-26.156721,-23.335417,-21.117155,-22.362528,-25.595075,-19.699934,-11.78652,-4.917536,-1.229496
6493.04,0,-1.266603,-5.083952,-12.26223,-20.129402,-24.814243,-22.223175,-21.216869,-23.541088,-26.352596,-26.352596,-23.541088,-21.216869,-22.223175,-24.814243,-20.129402,-12.26223,-5.083952,-1.266603
6573.87,0,-1.302252,-5.258686,-12.803662,-20.524304,-24.014187,-22.074764,-21.332295,-23.768864,-26.56863,-26.56863,-23.768864,-21.332295,-22.074764,-24.014187,-20.524304,-12.803662,-5.258686,-1.302252
6655.706,0,-1.334076,-5.432789,-13.396702,-20.805359,-23.207272,-21.956814,-21.508816,-24.06929,-26.859303,-26.859303,-24.06929,-21.508816,-21.956814,-23.207272,-20.805359,-13.396702,-5.432789,-1.334076
6738.562,0,-1.360779,-5.602207,-14.048767,-20.966435,-22.423115,-21.829331,-21.705875,-24.412994,-27.196713,-27.196713,-24.412994,-21.705875,-21.829331,-22.423115,-20.966435,-14.048767,-5.602207,-1.360779
6822.448,0,-1.379376,-5.757408,-14.743538,-20.977364,-21.682919,-21.687622,-21.910687,-24.794235,-27.582874,-27.582874,-24.794235,-21.910687,-21.687622,-21.682919,-20.977364,-14.743538,-5.757408,-1.379376
6907.379,0,-1.390419,-5.89218,-15.46955,-20.841521,-20.993727,-21.532057,-22.111571,-25.182467,-27.951289,-27.951289,-25.182467,-22.111571,-21.532057,-20.993727,-20.841521,-15.46955,-5.89218,-1.390419
6993.367,0,-1.392575,-6.004916,-16.214972,-20.578967,-20.346003,-21.326617,-22.23646,-25.518332,-28.288996,-28.288996,-25.518332,-22.23646,-21.326617,-20.346003,-20.578967,-16.214972,-6.004916,-1.392575
7080.426,0,-1.386728,-6.091936,-16.951799,-20.232553,-19.743356,-21.060266,-22.243852,-25.725622,-28.472574,-28.472574,-25.725622,-22.243852,-21.060266,-19.743356,-20.232553,-16.951799,-6.091936,-1.386728
7168.568,0,-1.373921,-6.151982,-17.636853,-19.823227,-19.188672,-20.751393,-22.125836,-25.784977,-28.507168,-28.507168,-25.784977,-22.125836,-20.751393,-19.188672,-19.823227,-17.636853,-6.151982,-1.373921
7257.808,0,-1.356267,-6.186588,-18.216983,-19.377185,-18.671482,-20.397518,-21.873416,-25.65216,-28.330318,-28.330318,-25.65216,-21.873416,-20.397518,-18.671482,-19.377185,-18.216983,-6.186588,-1.356267
7348.158,0,-1.33687,-6.2033,-18.665504,-18.908825,-18.186321,-20.035484,-21.546203,-25.418938,-28.039963,-28.039963,-25.418938,-21.546203,-20.035484,-18.186321,-18.908825,-18.665504,-6.2033,-1.33687
7439.633,0,-1.31979,-6.209746,-18.983286,-18.435317,-17.723876,-19.655657,-21.138621,-25.064219,-27.646639,-27.646639,-25.064219,-21.138621,-19.655657,-17.723876,-18.435317,-18.983286,-6.209746,-1.31979
7532.248,0,-1.310043,-6.215096,-19.182079,-17.969425,-17.281838,-19.278515,-20.69566,-24.652214,-27.211483,-27.211483,-24.652214,-20.69566,-19.278515,-17.281838,-17.969425,-19.182079,-6.215096,-1.310043
7626.015,0,-1.313085,-6.229593,-19.294519,-17.520341,-16.861295,-18.915636,-20.250082,-24.224931,-26.768999,-26.768999,-24.224931,-20.250082,-18.915636,-16.861295,-17.520341,-19.294519,-6.229593,-1.313085
7720.949,0,-1.335049,-6.26437,-19.357948,-17.091179,-16.46061,-18.582688,-19.83466,-23.824158,-26.360073,-26.360073,-23.824158,-19.83466,-18.582688,-16.46061,-17.091179,-19.357948,-6.26437,-1.335049
7817.065,0,-1.380111,-6.32888,-19.407749,-16.688469,-16.080856,-18.286457,-19.465389,-23.470401,-26.008033,-26.008033,-23.470401,-19.465389,-18.286457,-16.080856,-16.688469,-19.407749,-6.32888,-1.380111
7914.377,0,-1.451273,-6.432677,-19.473257,-16.312903,-15.71992,-18.028994,-19.150286,-23.169745,-25.719901,-25.719901,-23.169745,-19.150286,-18.028994,-15.71992,-16.312903,-19.473257,-6.432677,-1.451273
8012.901,0,-1.548891,-6.580851,-19.565012,-15.969736,-15.381662,-17.813063,-18.894415,-22.924997,-25.497847,-25.497847,-22.924997,-18.894415,-17.813063,-15.381662,-15.969736,-19.565012,-6.580851,-1.548891
8112.652,0,-1.668835,-6.777192,-19.688301,-15.657776,-15.064621,-17.635289,-18.696175,-22.729905,-25.336018,-25.336018,-22.729905,-18.696175,-17.635289,-15.064621,-15.657776,-19.688301,-6.777192,-1.668835
8213.645,0,-1.803647,-7.021046,-19.841633,-15.375737,-14.767704,-17.492802,-18.551075,-22.572937,-25.224026,-25.224026,-22.572937,-18.551075,-17.492802,-14.767704,-15.375737,-19.841633,-7.021046,-1.803647
8315.894,0,-1.941604,-7.306316,-20.008304,-15.120201,-14.486477,-17.371914,-18.442981,-22.434551,-25.142376,-25.142376,-22.434551,-18.442981,-17.371914,-14.486477,-15.120201,-20.008304,-7.306316,-1.941604
8419.416,0,-2.067734,-7.620659,-20.164917,-14.885605,-14.215218,-17.26138,-18.356705,-22.294594,-25.066185,-25.066185,-22.294594,-18.356705,-17.26138,-14.215218,-14.885605,-20.164917,-7.620659,-2.067734
8524.228,0,-2.167206,-7.947071,-20.284222,-14.663143,-13.945644,-17.149708,-18.277714,-22.138367,-24.982197,-24.982197,-22.138367,-18.277714,-17.149708,-13.945644,-14.663143,-20.284222,-7.947071,-2.167206
8630.343,0,-2.228119,-8.264439,-20.345177,-14.445622,-13.674385,-17.030029,-18.190128,-21.95676,-24.873497,-24.873497,-21.95676,-18.190128,-17.030029,-13.674385,-14.445622,-20.345177,-8.264439,-2.228119
8737.78,0,-2.241234,-8.540108,-20.309181,-14.227745,-13.397572,-16.897278,-18.081734,-21.740124,-24.725697,-24.725697,-21.740124,-18.081734,-16.897278,-13.397572,-14.227745,-20.309181,-8.540108,-2.241234
8846.555,0,-2.210823,-8.755264,-20.182045,-14.002266,-13.108891,-16.74408,-17.944706,-21.496964,-24.546307,-24.546307,-21.496964,-17.944706,-16.74408,-13.108891,-14.002266,-20.182045,-8.755264,-2.210823
8956.683,0,-2.149742,-8.896873,-19.974735,-13.76683,-12.810352,-16.579197,-17.785698,-21.246154,-24.350174,-24.350174,-21.246154,-17.785698,-16.579197,-12.810352,-13.76683,-19.974735,-8.896873,-2.149742
9068.182,0,-2.07901,-8.96677,-19.710491,-13.529804,-12.51128,-16.422184,-17.632206,-21.023891,-24.1702,-24.1702,-21.023891,-17.632206,-16.422184,-12.51128,-13.529804,-19.710491,-8.96677,-2.07901
9181.069,0,-2.024757,-8.99588,-19.437736,-13.297016,-12.217102,-16.282257,-17.497188,-20.846824,-24.041328,-24.041328,-20.846824,-17.497188,-16.282257,-12.217102,-13.297016,-19.437736,-8.99588,-2.024757
9295.362,0,-2.009018,-9.024914,-19.205864,-13.077381,-11.934002,-16.16993,-17.400139,-20.731056,-23.975235,-23.975235,-20.731056,-17.400139,-16.16993,-11.934002,-13.077381,-19.205864,-9.024914,-2.009018
9411.078,0,-2.04319,-9.096299,-19.053803,-12.881203,-11.670704,-16.092595,-17.356594,-20.680752,-23.984082,-23.984082,-20.680752,-17.356594,-16.092595,-11.670704,-12.881203,-19.053803,-9.096299,-2.04319
9528.233,0,-2.125213,-9.244057,-19.01181,-12.707954,-11.423424,-16.038894,-17.36322,-20.680225,-24.051529,-24.051529,-20.680225,-17.36322,-16.038894,-11.423424,-12.707954,-19.01181,-9.244057,-2.125213
9646.849,0,-2.239826,-9.481522,-19.090203,-12.552441,-11.184433,-15.989178,-17.39782,-20.687054,-24.136418,-24.136418,-20.687054,-17.39782,-15.989178,-11.184433,-12.552441,-19.090203,-9.481522,-2.239826
9766.939,0,-2.365543,-9.807152,-19.289421,-12.403328,-10.94191,-15.919105,-17.428932,-20.659698,-24.185013,-24.185013,-20.659698,-17.428932,-15.919105,-10.94191,-12.403328,-19.289421,-9.807152,-2.365543
9888.525,0,-2.483578,-10.207794,-19.595864,-12.247666,-10.684479,-15.806713,-17.421761,-20.559609,-24.151783,-24.151783,-20.559609,-17.421761,-15.806713,-10.684479,-12.247666,-19.595864,-10.207794,-2.483578
10011.625,0,-2.583206,-10.661743,-19.984894,-12.076454,-10.406246,-15.642692,-17.352848,-20.364639,-24.010219,-24.010219,-20.364639,-17.352848,-15.642692,-10.406246,-12.076454,-19.984894,-10.661743,-2.583206
10136.257,0,-2.663334,-11.146218,-20.408875,-11.882447,-10.106037,-15.427742,-17.212704,-20.081154,-23.756081,-23.756081,-20.081154,-17.212704,-15.427742,-10.106037,-11.882447,-20.408875,-11.146218,-2.663334
10262.44,0,-2.732265,-11.634357,-20.787277,-11.664627,-9.787407,-15.170173,-17.003105,-19.722954,-23.407867,-23.407867,-19.722954,-17.003105,-15.170173,-9.787407,-11.664627,-20.787277,-11.634357,-2.732265
10390.195,0,-2.803364,-12.100189,-20.989311,-11.424416,-9.458275,-14.886246,-16.740028,-19.321182,-23.001404,-23.001404,-19.321182,-16.740028,-14.886246,-9.458275,-11.424416,-20.989311,-12.100189,-2.803364
10519.54,0,-2.891807,-12.522213,-20.865604,-11.168091,-9.129471,-14.594242,-16.447166,-18.906082,-22.571815,-22.571815,-18.906082,-16.447166,-14.594242,-9.129471,-11.168091,-20.865604,-12.522213,-2.891807
10650.495,0,-3.00901,-12.883163,-20.336128,-10.904426,-8.814064,-14.31385,-16.151695,-18.506668,-22.15575,-22.15575,-18.506668,-16.151695,-14.31385,-8.814064,-10.904426,-20.336128,-12.883163,-3.00901
10783.08,0,-3.160866,-13.179455,-19.45697,-10.643761,-8.523655,-14.058819,-15.875759,-18.142311,-21.775124,-21.775124,-18.142311,-15.875759,-14.058819,-8.523655,-10.643761,-19.45697,-13.179455,-3.160866
10917.316,0,-3.341934,-13.416397,-18.393601,-10.397446,-8.268936,-13.842564,-15.638855,-17.8284,-21.449631,-21.449631,-17.8284,-15.638855,-13.842564,-8.268936,-10.397446,-18.393601,-13.416397,-3.341934
11053.223,0,-3.53754,-13.604572,-17.298641,-10.174732,-8.056888,-13.669559,-15.45039,-17.570751,-21.185161,-21.185161,-17.570751,-15.45039,-13.669559,-8.056888,-10.174732,-17.298641,-13.604572,-3.53754
11190.821,0,-3.724983,-13.752506,-16.279476,-9.981392,-7.890106,-13.53854,-15.311306,-17.366333,-20.978103,-20.978103,-17.366333,-15.311306,-13.53854,-7.890106,-9.981392,-16.279476,-13.752506,-3.724983
11330.133,0,-3.879837,-13.855247,-15.385753,-9.820091,-7.766983,-13.444797,-15.215706,-17.20647,-20.819916,-20.819916,-17.20647,-15.215706,-13.444797,-7.766983,-9.820091,-15.385753,-13.855247,-3.879837
11471.179,0,-3.983776,-13.896877,-14.6282,-9.685733,-7.679966,-13.374996,-15.149345,-17.078094,-20.693462,-20.693462,-17.078094,-15.149345,-13.374996,-7.679966,-9.685733,-14.6282,-13.896877,-3.983776
11613.98,0,-4.031258,-13.853695,-13.995857,-9.570503,-7.61837,-13.314209,-15.092594,-16.962799,-20.57811,-20.57811,-16.962799,-15.092594,-13.314209,-7.61837,-9.570503,-13.995857,-13.853695,-4.031258
11758.561,0,-4.03001,-13.707352,-13.462021,-9.460785,-7.568741,-13.246986,-15.025665,-16.844253,-20.455993,-20.455993,-16.844253,-15.025665,-13.246986,-7.568741,-9.460785,-13.462021,-13.707352,-4.03001
11904.939,0,-3.994941,-13.44796,-12.994804,-9.341697,-7.517639,-13.158825,-14.930588,-16.708259,-20.308471,-20.308471,-16.708259,-14.930588,-13.158825,-7.517639,-9.341697,-12.994804,-13.44796,-3.994941
12053.141,0,-3.943844,-13.083581,-12.559033,-9.199486,-7.453938,-13.04036,-14.793549,-16.543675,-20.12291,-20.12291,-16.543675,-14.793549,-13.04036,-7.453938,-9.199486,-12.559033,-13.083581,-3.943844
12203.188,0,-3.889705,-12.636119,-12.122749,-9.022571,-7.369701,-12.886734,-14.608242,-16.348468,-19.897548,-19.897548,-16.348468,-14.608242,-12.886734,-7.369701,-9.022571,-12.122749,-12.636119,-3.889705
12355.102,0,-3.838951,-12.129345,-11.661422,-8.805816,-7.264633,-12.702465,-14.377639,-16.127205,-19.63517,-19.63517,-16.127205,-14.377639,-12.702465,-7.264633,-8.805816,-11.661422,-12.129345,-3.838951
12508.907,0,-3.788024,-11.588363,-11.16629,-8.553268,-7.146057,-12.502082,-14.116706,-15.895919,-19.352523,-19.352523,-15.895919,-14.116706,-12.502082,-7.146057,-8.553268,-11.16629,-11.588363,-3.788024
12664.627,0,-3.723968,-11.034187,-10.647404,-8.281288,-7.03252,-12.309723,-13.85255,-15.681709,-19.079208,-19.079208,-15.681709,-13.85255,-12.309723,-7.03252,-8.281288,-10.647404,-11.034187,-3.723968
12822.286,0,-3.623478,-10.484409,-10.135242,-8.018276,-6.951664,-12.161693,-13.624325,-15.523968,-18.856708,-18.856708,-15.523968,-13.624325,-12.161693,-6.951664,-8.018276,-10.135242,-10.484409,-3.623478
12981.907,0,-3.460453,-9.955952,-9.678917,-7.802021,-6.938351,-12.101452,-13.480987,-15.47221,-18.733189,-18.733189,-15.47221,-13.480987,-12.101452,-6.938351,-7.802021,-9.678917,-9.955952,-3.460453
13143.516,0,-3.223076,-9.465332,-9.332276,-7.670861,-7.022896,-12.166199,-13.467202,-15.568886,-18.754075,-18.754075,-15.568886,-13.467202,-12.166199,-7.022896,-7.670861,-9.332276,-9.465332,-3.223076
13307.136,0,-2.924289,-9.029434,-9.142417,-7.656013,-7.226898,-12.383811,-13.621208,-15.852615,-18.956749,-18.956749,-15.852615,-13.621208,-12.383811,-7.226898,-7.656013,-9.142417,-9.029434,-2.924289
13472.793,0,-2.602588,-8.660644,-9.133312,-7.767765,-7.546856,-12.752838,-13.955738,-16.331291,-19.347458,-19.347458,-16.331291,-13.955738,-12.752838,-7.546856,-7.767765,-9.133312,-8.660644,-2.602588
13640.512,0,-2.302315,-8.362999,-9.301499,-7.993805,-7.958214,-13.245499,-14.458664,-16.988915,-19.906586,-19.906586,-16.988915,-14.458664,-13.245499,-7.958214,-7.993805,-9.301499,-8.362999,-2.302315
13810.319,0,-2.056503,-8.134555,-9.621353,-8.307686,-8.42015,-13.807964,-15.094597,-17.78181,-20.580196,-20.580196,-17.78181,-15.094597,-13.807964,-8.42015,-8.307686,-9.621353,-8.134555,-2.056503
13982.24,0,-1.877564,-7.966133,-10.051117,-8.67646,-8.890724,-14.37944,-15.818039,-18.650044,-21.296059,-21.296059,-18.650044,-15.818039,-14.37944,-8.890724,-8.67646,-10.051117,-7.966133,-1.877564
14156.302,0,-1.760922,-7.844391,-10.53487,-9.071789,-9.335545,-14.895542,-16.568859,-19.505577,-21.948994,-21.948994,-19.505577,-16.568859,-14.895542,-9.335545,-9.071789,-10.53487,-7.844391,-1.760922
14332.529,0,-1.687862,-7.753246,-11.007663,-9.474277,-9.730785,-15.304821,-17.282306,-20.243435,-22.421608,-22.421608,-20.243435,-17.282306,-15.304821,-9.730785,-9.474277,-11.007663,-7.753246,-1.687862
14510.951,0,-1.63007,-7.674931,-11.384556,-9.875794,-10.063763,-15.569485,-17.877846,-20.744259,-22.613636,-22.613636,-20.744259,-17.877846,-15.569485,-10.063763,-9.875794,-11.384556,-7.674931,-1.63007
14691.595,0,-1.550636,-7.590904,-11.569099,-10.2808,-10.332355,-15.676967,-18.265648,-20.905533,-22.460888,-22.460888,-20.905533,-18.265648,-15.676967,-10.332355,-10.2808,-11.569099,-7.590904,-1.550636
14874.486,0,-1.410358,-7.484996,-11.486099,-10.713173,-10.54858,-15.649757,-18.381271,-20.703773,-21.999595,-21.999595,-20.703773,-18.381271,-15.649757,-10.54858,-10.713173,-11.486099,-7.484996,-1.410358
15059.655,0,-1.180282,-7.347572,-11.126659,-11.214664,-10.736721,-15.53949,-18.21186,-20.212162,-21.334503,-21.334503,-20.212162,-18.21186,-15.53949,-10.736721,-11.214664,-11.126659,-7.347572,-1.180282
15247.129,0,-0.860188,-7.181244,-10.578823,-11.845715,-10.935669,-15.425045,-17.829953,-19.590416,-20.606831,-20.606831,-19.590416,-17.829953,-15.425045,-10.935669,-11.845715,-10.578823,-7.181244,-0.860188
15436.937,0,-0.492401,-7.001202,-9.986592,-12.660931,-11.185208,-15.389775,-17.366192,-19.007263,-19.960697,-19.960697,-19.007263,-17.366192,-15.389775,-11.185208,-12.660931,-9.986592,-7.001202,-0.492401
15629.106,0,-0.144463,-6.823445,-9.477234,-13.672142,-11.506481,-15.492451,-16.956547,-18.589466,-19.492398,-19.492398,-18.589466,-16.956547,-15.492451,-11.506481,-13.672142,-9.477234,-6.823445,-0.144463
15823.669,0,0.127125,-6.659863,-9.106541,-14.810818,-11.882717,-15.739231,-16.682598,-18.387299,-19.227001,-19.227001,-18.387299,-16.682598,-15.739231,-11.882717,-14.810818,-9.106541,-6.659863,0.127125
16020.654,0,0.305931,-6.510483,-8.839062,-15.901695,-12.257069,-16.063965,-16.548897,-18.368683,-19.118477,-19.118477,-18.368683,-16.548897,-16.063965,-12.257069,-15.901695,-8.839062,-6.510483,0.305931
